object_id,source_set,original_asset_id,source_png_path,filename,width,height,object_category,recommended_container,recommended_z_index,recommended_default_scale,pivot_mode,quality_classification,rotation_warning,notes,palette_warning,source_exists
pvg_obj_central_security_furniture_chair2_6_0948,central_security,CS_0278,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Chair2_6.png,Chair2_6.png,50,77,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chair2_7_0930,central_security,CS_0279,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Chair2_7.png,Chair2_7.png,56,61,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chair2_8_0949,central_security,CS_0280,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Chair2_8.png,Chair2_8.png,55,77,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly1_2_1001,central_security,CS_0282,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_2.png,ChairAssembly1_2.png,105,101,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly1_3_0957,central_security,CS_0283,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_3.png,ChairAssembly1_3.png,63,86,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly1_4_1022,central_security,CS_0284,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_4.png,ChairAssembly1_4.png,123,102,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly1_5_1023,central_security,CS_0285,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_5.png,ChairAssembly1_5.png,94,126,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly1_7_0975,central_security,CS_0287,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_7.png,ChairAssembly1_7.png,95,93,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly1_8_1011,central_security,CS_0288,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly1_8.png,ChairAssembly1_8.png,112,93,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly2_2_0991,central_security,CS_0290,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly2_2.png,ChairAssembly2_2.png,73,101,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly2_3_0958,central_security,CS_0291,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly2_3.png,ChairAssembly2_3.png,63,86,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly2_4_0994,central_security,CS_0292,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly2_4.png,ChairAssembly2_4.png,88,102,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly2_5_1003,central_security,CS_0293,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly2_5.png,ChairAssembly2_5.png,78,106,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly2_7_0967,central_security,CS_0295,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly2_7.png,ChairAssembly2_7.png,77,93,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_chairassembly2_8_0970,central_security,CS_0296,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/ChairAssembly2_8.png,ChairAssembly2_8.png,90,93,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_light1_1_0959,central_security,CS_0976,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Light1_1.png,Light1_1.png,86,77,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_light1_3_0969,central_security,CS_0978,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Light1_3.png,Light1_3.png,93,79,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_light1_5_0964,central_security,CS_0980,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Light1_5.png,Light1_5.png,69,92,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_light1_6_0977,central_security,CS_0981,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Light1_6.png,Light1_6.png,68,96,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_light1_7_0963,central_security,CS_0982,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Light1_7.png,Light1_7.png,68,92,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_light1_8_0974,central_security,CS_0983,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Light1_8.png,Light1_8.png,68,95,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_spotlight1_1_0932,central_security,CS_1194,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Spotlight1_1.png,Spotlight1_1.png,54,63,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_spotlight1_3_0934,central_security,CS_1196,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Spotlight1_3.png,Spotlight1_3.png,54,64,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_spotlight1_4_0937,central_security,CS_1197,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Spotlight1_4.png,Spotlight1_4.png,55,66,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_spotlight1_5_0936,central_security,CS_1198,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Spotlight1_5.png,Spotlight1_5.png,56,65,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_spotlight1_6_0933,central_security,CS_1199,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Spotlight1_6.png,Spotlight1_6.png,56,63,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_spotlight1_8_0938,central_security,CS_1201,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Spotlight1_8.png,Spotlight1_8.png,58,66,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table1_1_1025,central_security,CS_1348,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table1_1.png,Table1_1.png,79,134,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table1_3_1028,central_security,CS_1350,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table1_3.png,Table1_3.png,77,138,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table1_5_1051,central_security,CS_1352,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table1_5.png,Table1_5.png,172,131,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table1_6_1049,central_security,CS_1353,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table1_6.png,Table1_6.png,171,131,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table1_7_1052,central_security,CS_1354,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table1_7.png,Table1_7.png,174,131,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table1_8_1050,central_security,CS_1355,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table1_8.png,Table1_8.png,171,132,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table2_1_0995,central_security,CS_1356,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_1.png,Table2_1.png,102,98,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table2_2_1005,central_security,CS_1357,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_2.png,Table2_2.png,107,86,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table2_3_1000,central_security,CS_1358,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_3.png,Table2_3.png,105,94,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table2_4_1009,central_security,CS_1359,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_4.png,Table2_4.png,110,108,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table2_5_1018,central_security,CS_1360,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_5.png,Table2_5.png,115,97,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table2_6_1020,central_security,CS_1361,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table2_6.png,Table2_6.png,116,112,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table3_1_0983,central_security,CS_1364,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_1.png,Table3_1.png,68,98,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table3_2_1004,central_security,CS_1365,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_2.png,Table3_2.png,107,62,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table3_3_0972,central_security,CS_1366,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_3.png,Table3_3.png,68,94,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table3_4_1008,central_security,CS_1367,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_4.png,Table3_4.png,110,70,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table3_5_1012,central_security,CS_1368,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_5.png,Table3_5.png,113,97,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table3_6_1016,central_security,CS_1369,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table3_6.png,Table3_6.png,114,97,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table4_1_1036,central_security,CS_1372,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table4_1.png,Table4_1.png,150,105,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table4_2_1029,central_security,CS_1373,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table4_2.png,Table4_2.png,109,138,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table4_3_1040,central_security,CS_1374,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table4_3.png,Table4_3.png,153,105,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table4_4_1026,central_security,CS_1375,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table4_4.png,Table4_4.png,109,134,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table4_6_1046,central_security,CS_1377,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table4_6.png,Table4_6.png,156,141,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
pvg_obj_central_security_furniture_table4_7_1042,central_security,CS_1378,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/Table4_7.png,Table4_7.png,155,142,furniture,OccludableObjects,90,1.0,VISIBLE_ALPHA_CENTER,READY_TO_PAINT,maybe,Use as an individually transformable Node2D/Sprite2D object; visual-only.,,True
