object_id,source_set,source_kind,original_asset_id,source_png_path,filename,width,height,alpha_bbox,transparent_percentage,quality_classification,recommended_object_category,recommended_container,recommended_z_index,recommended_default_scale,recommended_pivot_mode,rotation_visually_safe,reason_included,notes
pvg_obj_core_large_structure_building1_3_0011,core,verified_tile,pvg_tileset_atlas_building1_3_cb5f8d5d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building1_3.png,Building1_3.png,725,600,"[6, 3, 723, 594]",17.85,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_buildingkiosk10_3_0012,core,verified_tile,pvg_tileset_atlas_buildingkiosk10_3_2ea2a658,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk10_3.png,BuildingKiosk10_3.png,723,559,"[6, 5, 717, 553]",15.29,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building1_4_0013,core,verified_tile,pvg_tileset_atlas_building1_4_2fc1a14e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building1_4.png,Building1_4.png,781,709,"[3, 2, 776, 704]",37.8,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_buildingkiosk10_1_0014,core,verified_tile,pvg_tileset_atlas_buildingkiosk10_1_0994338a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk10_1.png,BuildingKiosk10_1.png,757,540,"[2, 6, 752, 535]",18.03,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building24_6_0015,core,verified_tile,pvg_tileset_atlas_building24_6_0c380343,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building24_6.png,Building24_6.png,724,672,"[5, 2, 720, 668]",34.03,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_buildingkiosk10_7_0016,core,verified_tile,pvg_tileset_atlas_buildingkiosk10_7_c4343fc5,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk10_7.png,BuildingKiosk10_7.png,736,742,"[4, 2, 731, 741]",39.8,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_buildingkiosk10_8_0017,core,verified_tile,pvg_tileset_atlas_buildingkiosk10_8_eba5c433,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk10_8.png,BuildingKiosk10_8.png,743,745,"[4, 5, 742, 744]",41.24,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_buildingkiosk10_5_0018,core,verified_tile,pvg_tileset_atlas_buildingkiosk10_5_d44f21b6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk10_5.png,BuildingKiosk10_5.png,737,734,"[6, 2, 733, 731]",41.3,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_buildingkiosk10_6_0019,core,verified_tile,pvg_tileset_atlas_buildingkiosk10_6_4ba3710f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk10_6.png,BuildingKiosk10_6.png,753,738,"[5, 5, 750, 734]",42.73,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building26_1_0020,core,verified_tile,pvg_tileset_atlas_building26_1_b433bd19,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building26_1.png,Building26_1.png,620,648,"[3, 4, 617, 642]",21.66,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building26_3_0021,core,verified_tile,pvg_tileset_atlas_building26_3_8db5b84c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building26_3.png,Building26_3.png,623,630,"[4, 5, 618, 624]",19.72,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building24_4_0022,core,verified_tile,pvg_tileset_atlas_building24_4_6108c826,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building24_4.png,Building24_4.png,662,739,"[6, 4, 661, 734]",40.16,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building7_7_0023,core,verified_tile,pvg_tileset_atlas_building7_7_70b214cf,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building7_7.png,Building7_7.png,794,791,"[1, 4, 790, 791]",47.41,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building30_5_0024,core,verified_tile,pvg_tileset_atlas_building30_5_f83e612c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building30_5.png,Building30_5.png,793,759,"[3, 2, 792, 757]",47.58,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building24_1_0025,core,verified_tile,pvg_tileset_atlas_building24_1_39e5c522,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building24_1.png,Building24_1.png,636,717,"[5, 4, 633, 711]",37.04,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building9_2_0026,core,verified_tile,pvg_tileset_atlas_building9_2_40a530fe,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building9_2.png,Building9_2.png,377,792,"[5, 5, 373, 786]",12.96,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building30_7_0027,core,verified_tile,pvg_tileset_atlas_building30_7_aba97187,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building30_7.png,Building30_7.png,794,737,"[2, 4, 791, 737]",57.5,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_subwayplatform2_2_0028,core,verified_tile,pvg_tileset_atlas_subwayplatform2_2_eff187fd,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/SubwayPlatform2_2.png,SubwayPlatform2_2.png,553,358,"[6, 5, 548, 353]",6.06,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building23_5_0029,core,verified_tile,pvg_tileset_atlas_building23_5_5cea5d0b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_5.png,Building23_5.png,585,672,"[6, 1, 581, 669]",45.52,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building23_4_0030,core,verified_tile,pvg_tileset_atlas_building23_4_9c66ac43,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_4.png,Building23_4.png,513,511,"[6, 5, 511, 505]",19.48,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building23_7_0031,core,verified_tile,pvg_tileset_atlas_building23_7_926dd40f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_7.png,Building23_7.png,584,653,"[5, 2, 582, 651]",44.22,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building30_2_0032,core,verified_tile,pvg_tileset_atlas_building30_2_e0d3cafc,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building30_2.png,Building30_2.png,388,725,"[6, 6, 387, 719]",24.47,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building23_8_0033,core,verified_tile,pvg_tileset_atlas_building23_8_ef8adb0a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_8.png,Building23_8.png,579,556,"[3, 4, 578, 555]",34.54,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building23_2_0034,core,verified_tile,pvg_tileset_atlas_building23_2_b40084f1,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_2.png,Building23_2.png,526,667,"[5, 1, 521, 662]",40.11,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building23_6_0035,core,verified_tile,pvg_tileset_atlas_building23_6_8ff10fd4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building23_6.png,Building23_6.png,585,586,"[5, 5, 581, 584]",38.81,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_subwayplatform2_1_0036,core,verified_tile,pvg_unknown_review_subwayplatform2_1_2bb61066,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/SubwayPlatform2_1.png,SubwayPlatform2_1.png,438,452,"[6, 5, 433, 451]",11.23,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_subwayplatform2_3_0037,core,verified_tile,pvg_tileset_atlas_subwayplatform2_3_fec26971,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/SubwayPlatform2_3.png,SubwayPlatform2_3.png,679,528,"[5, 1, 678, 527]",48.3,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_subwayplatform2_4_0038,core,verified_tile,pvg_tileset_atlas_subwayplatform2_4_84a927b3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/SubwayPlatform2_4.png,SubwayPlatform2_4.png,678,530,"[4, 1, 677, 527]",49.44,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_buildingkiosk9_4_0039,core,verified_tile,pvg_building_large_buildingkiosk9_4_b0032a9d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk9_4.png,BuildingKiosk9_4.png,387,470,"[3, 6, 385, 464]",15.85,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_shack3_5_0040,core,verified_tile,pvg_tileset_atlas_shack3_5_bf3e68a2,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_5.png,Shack3_5.png,648,598,"[1, 2, 647, 597]",58.85,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_buildingkiosk9_3_0041,core,verified_tile,pvg_building_large_buildingkiosk9_3_722c6fbb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk9_3.png,BuildingKiosk9_3.png,477,418,"[5, 1, 471, 412]",20.35,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building_interior1_1_0042,core,verified_tile,pvg_tileset_atlas_building_interior1_1_e88baac6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building_Interior1_1.png,Building_Interior1_1.png,1088,910,"[6, 5, 1083, 904]",2.3,REVIEW_MANUALLY,large_structure,ReviewObjects,-140,0.5,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building_interior1_4_0043,core,verified_tile,pvg_tileset_atlas_building_interior1_4_6bed87f1,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building_Interior1_4.png,Building_Interior1_4.png,1088,911,"[6, 6, 1083, 906]",2.3,REVIEW_MANUALLY,large_structure,ReviewObjects,-140,0.5,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building_interior1_2_0044,core,verified_tile,pvg_tileset_atlas_building_interior1_2_f3b6f01d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building_Interior1_2.png,Building_Interior1_2.png,1088,911,"[6, 6, 1083, 906]",2.33,REVIEW_MANUALLY,large_structure,ReviewObjects,-140,0.5,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building_interior1_3_0045,core,verified_tile,pvg_tileset_atlas_building_interior1_3_78b46bab,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building_Interior1_3.png,Building_Interior1_3.png,1088,901,"[6, 5, 1083, 895]",2.41,REVIEW_MANUALLY,large_structure,ReviewObjects,-140,0.5,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_shack3_3_0046,core,verified_tile,pvg_tileset_atlas_shack3_3_bb949f64,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_3.png,Shack3_3.png,637,564,"[5, 2, 634, 563]",53.41,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_metrotrain1_2_0047,core,verified_tile,pvg_tileset_atlas_metrotrain1_2_7061f596,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/MetroTrain1_2.png,MetroTrain1_2.png,198,784,"[6, 5, 192, 778]",11.77,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_shack3_7_0048,core,verified_tile,pvg_tileset_atlas_shack3_7_0c7a17af,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_7.png,Shack3_7.png,539,725,"[5, 1, 538, 724]",60.3,READY_TO_PAINT,large_structure,OccludableObjects,95,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_buildingkiosk9_1_0049,core,verified_tile,pvg_building_large_buildingkiosk9_1_517828b4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/BuildingKiosk9_1.png,BuildingKiosk9_1.png,479,419,"[5, 1, 474, 414]",23.09,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_subwayplatformrailway1_4_0050,core,verified_tile,pvg_tileset_atlas_subwayplatformrailway1_4_595530a0,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/SubwayPlatformRailway1_4.png,SubwayPlatformRailway1_4.png,542,214,"[6, 5, 537, 209]",6.61,READY_TO_PAINT,large_structure,OccludableObjects,95,1.0,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
pvg_obj_core_large_structure_building11_interior1_2_0051,core,verified_tile,pvg_tileset_atlas_building11_interior1_2_cd522ace,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Building11_Interior1_2.png,Building11_Interior1_2.png,750,875,"[5, 6, 744, 869]",4.96,REVIEW_MANUALLY,large_structure,ReviewObjects,-140,0.65,VISIBLE_ALPHA_CENTER,"no, baked perspective warning",Large structure/facade/transit object belongs in a separate large palette.,Use as an individually transformable Node2D/Sprite2D object; visual-only.
